07-08-2017 00:00:13,23.94,23.44
07-08-2017 00:00:43,23.94,23.44
07-08-2017 00:01:13,23.94,23.44
07-08-2017 00:01:43,23.94,23.44
07-08-2017 00:02:13,23.88,23.44
07-08-2017 00:02:43,23.88,23.38
07-08-2017 00:03:13,23.94,23.44
07-08-2017 00:03:43,23.94,23.38
07-08-2017 00:04:13,23.94,23.44
07-08-2017 00:04:43,23.94,23.44
07-08-2017 00:05:14,23.94,23.50
07-08-2017 00:05:44,23.94,23.44
07-08-2017 00:06:14,23.88,23.44
07-08-2017 00:06:44,23.88,23.38
07-08-2017 00:07:14,23.88,23.38
07-08-2017 00:07:44,23.94,23.44
07-08-2017 00:08:14,23.88,23.44
07-08-2017 00:08:44,23.88,23.44
07-08-2017 00:09:14,23.94,23.44
07-08-2017 00:09:44,23.88,23.50
07-08-2017 00:10:14,23.94,23.44
07-08-2017 00:10:44,23.88,23.44
07-08-2017 00:11:14,23.88,23.44
07-08-2017 00:11:44,23.94,23.38
07-08-2017 00:12:15,23.88,23.38
07-08-2017 00:12:45,23.94,23.44
07-08-2017 00:13:15,23.94,23.44
07-08-2017 00:13:45,23.88,23.50
07-08-2017 00:14:15,23.94,23.44
07-08-2017 00:14:45,23.94,23.44
07-08-2017 00:15:15,23.94,23.38
07-08-2017 00:15:45,23.94,23.44
07-08-2017 00:16:15,23.88,23.38
07-08-2017 00:16:45,23.88,23.38
07-08-2017 00:17:15,23.94,23.38
07-08-2017 00:17:45,23.88,23.38
07-08-2017 00:18:15,23.94,23.44
07-08-2017 00:18:45,23.94,23.44
07-08-2017 00:19:15,23.94,23.44
07-08-2017 00:19:45,23.94,23.44
07-08-2017 00:20:16,23.94,23.44
07-08-2017 00:20:46,23.94,23.44
07-08-2017 00:21:16,23.94,23.44
07-08-2017 00:21:46,23.94,23.44
07-08-2017 00:22:16,23.94,23.44
07-08-2017 00:22:46,23.94,23.44
07-08-2017 00:23:16,23.94,23.44
07-08-2017 00:23:46,23.88,23.38
07-08-2017 00:24:16,23.88,23.38
07-08-2017 00:24:46,23.88,23.44
07-08-2017 00:25:16,23.94,23.38
07-08-2017 00:25:46,23.94,23.44
07-08-2017 00:26:16,23.88,23.44
07-08-2017 00:26:46,23.88,23.44
07-08-2017 00:27:16,23.94,23.50
07-08-2017 00:27:47,23.88,23.50
07-08-2017 00:28:17,23.88,23.50
07-08-2017 00:28:47,23.94,23.44
07-08-2017 00:29:17,23.88,23.38
07-08-2017 00:29:47,23.94,23.44
07-08-2017 00:30:17,23.94,23.44
07-08-2017 00:30:47,23.88,23.44
07-08-2017 00:31:17,23.94,23.50
07-08-2017 00:31:47,23.94,23.50
07-08-2017 00:32:17,23.94,23.50
07-08-2017 00:32:47,23.94,23.44
07-08-2017 00:33:17,23.94,23.50
07-08-2017 00:33:47,23.94,23.44
07-08-2017 00:34:17,23.94,23.38
07-08-2017 00:34:47,23.94,23.38
07-08-2017 00:35:18,23.94,23.44
07-08-2017 00:35:48,23.94,23.44
07-08-2017 00:36:18,23.94,23.44
07-08-2017 00:36:48,23.94,23.50
07-08-2017 00:37:18,23.94,23.44
07-08-2017 00:37:48,23.88,23.44
07-08-2017 00:38:18,23.88,23.44
07-08-2017 00:38:48,23.94,23.50
07-08-2017 00:39:18,23.94,23.44
07-08-2017 00:39:48,23.94,23.44
07-08-2017 00:40:18,23.88,23.50
07-08-2017 00:40:48,23.94,23.44
07-08-2017 00:41:18,23.88,23.44
07-08-2017 00:41:48,23.88,23.44
07-08-2017 00:42:18,23.94,23.50
07-08-2017 00:42:49,23.88,23.44
07-08-2017 00:43:19,23.94,23.38
07-08-2017 00:43:49,23.88,23.44
07-08-2017 00:44:19,23.94,23.44
07-08-2017 00:44:49,23.94,23.50
07-08-2017 00:45:19,23.94,23.44
07-08-2017 00:45:49,23.88,23.44
07-08-2017 00:46:19,23.94,23.44
07-08-2017 00:46:49,23.94,23.50
07-08-2017 00:47:19,23.88,23.44
07-08-2017 00:47:49,23.88,23.44
07-08-2017 00:48:19,23.88,23.44
07-08-2017 00:48:49,23.88,23.50
07-08-2017 00:49:19,23.94,23.50
07-08-2017 00:49:49,23.94,23.50
07-08-2017 00:50:19,23.88,23.50
07-08-2017 00:50:50,23.94,23.44
07-08-2017 00:51:20,23.94,23.44
07-08-2017 00:51:50,23.94,23.44
07-08-2017 00:52:20,23.88,23.44
07-08-2017 00:52:50,23.94,23.44
07-08-2017 00:53:20,23.88,23.44
07-08-2017 00:53:50,23.94,23.44
07-08-2017 00:54:20,23.94,23.44
07-08-2017 00:54:50,23.94,23.50
07-08-2017 00:55:20,23.88,23.44
07-08-2017 00:55:50,23.88,23.44
07-08-2017 00:56:20,23.88,23.44
07-08-2017 00:56:50,23.88,23.44
07-08-2017 00:57:20,23.94,23.38
07-08-2017 00:57:50,23.88,23.44
07-08-2017 00:58:21,23.94,23.44
07-08-2017 00:58:51,23.94,23.44
07-08-2017 00:59:21,23.88,23.44
07-08-2017 00:59:51,23.94,23.44
07-08-2017 01:00:21,23.88,23.38
07-08-2017 01:00:51,23.94,23.38
07-08-2017 01:01:21,23.94,23.44
07-08-2017 01:01:51,23.88,23.38
07-08-2017 01:02:21,23.88,23.44
