06-05-2017 10:05:54,23.63,23.38
06-05-2017 10:06:24,23.63,23.38
06-05-2017 10:06:54,23.63,23.38
06-05-2017 10:07:24,23.63,23.38
06-05-2017 10:07:54,23.63,23.38
06-05-2017 10:08:24,23.69,23.44
06-05-2017 10:08:54,23.69,23.44
06-05-2017 10:09:24,23.69,23.44
06-05-2017 10:09:54,23.69,23.38
06-05-2017 10:10:24,23.69,23.38
06-05-2017 10:10:54,23.69,23.44
06-05-2017 10:13:44,23.69,23.38
06-05-2017 10:14:15,23.69,23.38
06-05-2017 10:15:15,23.75,23.44
06-05-2017 10:15:45,23.75,23.44
06-05-2017 10:16:15,23.75,23.44
06-05-2017 10:16:45,23.75,23.44
06-05-2017 10:17:15,23.81,23.44
06-05-2017 10:17:46,23.75,23.50
06-05-2017 10:18:16,23.75,23.50
06-05-2017 10:18:46,23.81,23.50
06-05-2017 10:19:16,23.81,23.50
06-05-2017 10:19:46,23.81,23.50
06-05-2017 10:20:16,23.81,23.50
06-05-2017 10:20:46,23.88,23.44
06-05-2017 10:21:16,23.81,23.50
06-05-2017 10:21:46,23.88,23.56
06-05-2017 10:22:16,23.94,23.56
06-05-2017 10:22:46,23.88,23.50
06-05-2017 10:23:16,23.94,23.56
06-05-2017 10:23:46,23.88,23.56
06-05-2017 10:24:16,23.88,23.56
06-05-2017 10:24:46,23.88,23.50
06-05-2017 10:25:17,23.88,23.50
06-05-2017 10:25:47,23.88,23.56
06-05-2017 10:26:17,23.88,23.56
06-05-2017 10:26:47,23.88,23.63
06-05-2017 10:27:17,23.88,23.56
06-05-2017 10:27:47,23.94,23.56
06-05-2017 10:28:17,23.94,23.63
06-05-2017 10:30:50,23.94,23.63
06-05-2017 10:31:20,23.94,23.63
06-05-2017 10:31:50,23.94,23.63
06-05-2017 10:32:20,23.94,23.63
06-05-2017 10:32:50,23.94,23.63
06-05-2017 10:33:20,24.00,23.56
06-05-2017 10:33:50,24.00,23.56
06-05-2017 10:34:20,24.00,23.63
06-05-2017 10:34:50,23.94,23.56
06-05-2017 10:35:20,23.94,23.63
06-05-2017 10:35:50,23.94,23.63
06-05-2017 10:36:20,23.94,23.56
06-05-2017 10:36:50,23.94,23.63
07-05-2017 10:49:24,24.06,23.63
07-05-2017 10:49:54,24.00,23.63
07-05-2017 10:50:24,24.00,23.56
07-05-2017 10:50:55,24.00,23.63
07-05-2017 10:51:25,24.00,23.63
07-05-2017 10:51:55,24.00,23.63
07-05-2017 10:52:25,23.94,23.63
07-05-2017 10:52:55,24.00,23.63
07-05-2017 10:53:25,24.06,23.63
07-05-2017 10:53:55,24.00,23.56
07-05-2017 10:54:51,23.94,23.50
07-05-2017 10:55:21,24.00,23.63
07-05-2017 10:55:51,24.00,23.63
07-05-2017 10:56:21,23.94,23.63
07-05-2017 10:56:51,24.00,23.63
07-05-2017 10:57:21,23.94,23.63
07-05-2017 10:57:51,23.94,23.63
07-05-2017 10:58:21,23.94,23.56
07-05-2017 10:58:51,24.00,23.63
07-05-2017 10:59:21,23.94,23.56
07-05-2017 10:59:51,23.94,23.56
07-05-2017 11:00:21,23.94,23.56
07-05-2017 11:00:51,23.94,23.56
07-05-2017 11:01:22,23.94,23.63
07-05-2017 11:01:52,24.00,23.56
07-05-2017 11:02:22,23.94,23.63
07-05-2017 11:02:52,23.94,23.56
07-05-2017 11:03:22,23.94,23.63
07-05-2017 11:03:52,24.00,23.69
07-05-2017 11:04:22,24.00,23.63
07-05-2017 11:04:52,24.06,23.63
07-05-2017 11:05:22,24.00,23.63
07-05-2017 11:05:52,24.06,23.63
07-05-2017 11:06:22,24.06,23.63
07-05-2017 11:06:52,24.06,23.69
07-05-2017 11:07:22,24.06,23.75
07-05-2017 11:07:52,24.06,23.75
07-05-2017 11:08:23,24.13,23.69
07-05-2017 11:08:53,24.06,23.75
07-05-2017 11:09:23,24.06,23.69
07-05-2017 11:09:53,24.06,23.75
07-05-2017 11:10:23,24.13,23.69
07-05-2017 11:10:53,24.13,23.69
07-05-2017 11:11:23,24.13,23.75
07-05-2017 11:11:53,24.13,23.75
07-05-2017 11:12:23,24.13,23.75
07-05-2017 11:12:53,24.13,23.75
07-05-2017 11:13:23,24.13,23.69
07-05-2017 11:13:53,24.19,23.75
07-05-2017 11:14:23,24.13,23.69
07-05-2017 11:14:53,24.19,23.75
07-05-2017 11:15:23,24.19,23.69
07-05-2017 11:15:54,24.13,23.81
07-05-2017 11:16:24,24.13,23.81
07-05-2017 11:16:54,24.19,23.81
07-05-2017 11:17:24,24.19,23.75
07-05-2017 11:17:54,24.19,23.81
07-05-2017 11:18:24,24.19,23.81
07-05-2017 11:18:54,24.19,23.75
07-05-2017 11:19:24,24.19,23.81
07-05-2017 11:19:54,24.19,23.88
07-05-2017 11:20:24,24.19,23.88
07-05-2017 11:20:54,24.19,23.88
07-05-2017 11:21:24,24.25,23.88
07-05-2017 11:21:54,24.25,23.81
07-05-2017 11:22:24,24.19,23.81
07-05-2017 11:22:54,24.19,23.88
07-05-2017 11:23:24,24.25,23.81
07-05-2017 11:23:55,24.19,23.81
07-05-2017 11:24:25,24.19,23.88
07-05-2017 11:24:55,24.19,23.88
07-05-2017 11:25:25,24.25,23.81
07-05-2017 11:25:55,24.19,23.88
07-05-2017 11:26:25,24.19,23.88
07-05-2017 11:26:55,24.19,23.88
07-05-2017 11:27:25,24.19,23.88
07-05-2017 11:27:55,24.19,23.88
07-05-2017 11:28:25,24.19,23.88
07-05-2017 11:28:55,24.19,23.81
07-05-2017 11:29:25,24.19,23.81
07-05-2017 11:29:55,24.19,23.88
07-05-2017 11:30:25,24.19,23.88
07-05-2017 11:30:56,24.19,23.94
07-05-2017 11:31:26,24.13,23.88
07-05-2017 11:31:56,24.19,23.88
07-05-2017 11:32:26,24.13,23.88
07-05-2017 11:32:56,24.19,23.88
07-05-2017 11:33:26,24.19,23.88
07-05-2017 11:33:56,24.19,23.88
07-05-2017 11:34:26,24.13,23.88
07-05-2017 11:34:56,24.13,23.88
07-05-2017 11:35:26,24.19,23.88
07-05-2017 11:35:56,24.19,23.81
07-05-2017 11:36:26,24.13,23.81
07-05-2017 11:36:56,24.13,23.81
07-05-2017 11:37:26,24.13,23.81
07-05-2017 11:37:56,24.13,23.88
07-05-2017 11:38:27,24.13,23.88
07-05-2017 11:38:57,24.13,23.88
07-05-2017 11:39:27,24.19,23.94
07-05-2017 11:39:57,24.13,23.88
07-05-2017 11:40:27,24.19,23.94
07-05-2017 11:40:57,24.19,23.88
07-05-2017 11:41:27,24.19,23.81
07-05-2017 11:41:57,24.13,23.81
07-05-2017 11:42:27,24.13,23.88
07-05-2017 11:42:57,24.13,23.88
07-05-2017 11:43:27,24.13,23.88
07-05-2017 11:43:57,24.19,23.88
07-05-2017 11:44:27,24.13,23.94
07-05-2017 11:44:57,24.13,23.94
07-05-2017 11:45:27,24.19,23.81
07-05-2017 11:45:57,24.13,23.88
07-05-2017 11:46:28,24.13,23.81
07-05-2017 11:46:58,24.13,23.81
07-05-2017 11:47:28,24.19,23.94
07-05-2017 11:47:58,24.13,23.88
07-05-2017 11:48:28,24.13,23.81
07-05-2017 11:48:58,24.13,23.94
07-05-2017 11:49:28,24.13,23.88
07-05-2017 11:49:58,24.13,23.88
07-05-2017 11:50:28,24.19,23.88
07-05-2017 11:50:58,24.19,23.88
07-05-2017 11:51:28,24.19,23.88
07-05-2017 11:51:58,24.19,23.88
07-05-2017 11:52:28,24.13,23.94
07-05-2017 11:52:58,24.19,23.88
07-05-2017 11:53:28,24.19,23.94
07-05-2017 11:53:59,24.19,23.94
07-05-2017 11:54:29,24.13,23.88
07-05-2017 11:54:59,24.13,23.94
07-05-2017 11:55:29,24.19,23.88
07-05-2017 11:55:59,24.19,23.88
07-05-2017 11:56:29,24.19,23.94
07-05-2017 11:56:59,24.19,23.94
07-05-2017 11:57:29,24.19,23.94
07-05-2017 11:57:59,24.19,24.00
07-05-2017 11:58:29,24.25,23.94
07-05-2017 11:58:59,24.25,23.94
07-05-2017 11:59:29,24.19,23.88
07-05-2017 11:59:59,24.25,23.94
07-05-2017 12:00:29,24.19,23.88
07-05-2017 12:00:59,24.25,23.94
07-05-2017 12:01:30,24.25,23.94
07-05-2017 12:02:00,24.25,24.00
07-05-2017 12:02:30,24.19,23.94
07-05-2017 12:03:00,24.19,24.00
07-05-2017 12:03:30,24.19,23.88
07-05-2017 12:04:00,24.25,23.94
07-05-2017 12:04:30,24.19,23.94
07-05-2017 12:05:00,24.25,23.88
07-05-2017 12:05:30,24.25,23.94
07-05-2017 12:06:00,24.19,23.94
07-05-2017 12:06:30,24.19,23.88
07-05-2017 12:07:00,24.19,23.94
07-05-2017 12:07:30,24.19,23.88
07-05-2017 12:08:00,24.19,23.88
07-05-2017 12:08:30,24.19,23.88
07-05-2017 12:09:00,24.19,23.81
